country, product, quantity, price
ZA,Product 6186,5,42.50
MA,Product 6187,98,58.72
ZA,Product 6188,31,52.60
ZA,Product 6189,16,37.31
ZA,Product 6190,24,21.61
GH,Product 6191,66,43.24
ZA,Product 6192,0,47.99
GH,Product 6193,69,71.96
GH,Product 6194,84,38.57
ZA,Product 6195,50,58.93
MA,Product 6196,33,24.97
NG,Product 6197,43,44.71
GH,Product 6198,17,38.12
ZA,Product 6199,4,17.77
NG,Product 6200,63,10.61
ZA,Product 6201,24,39.24
KE,Product 6202,83,64.42
NG,Product 6203,61,30.97
NG,Product 6204,23,99.00
GH,Product 6205,73,10.92
ZA,Product 6206,57,56.54
NG,Product 6207,15,30.60
KE,Product 6208,40,30.49
KE,Product 6209,8,66.85
MA,Product 6210,20,49.56
GH,Product 6211,4,23.09
GH,Product 6212,90,54.38
KE,Product 6213,98,85.41
NG,Product 6214,28,30.95
GH,Product 6215,21,37.09
KE,Product 6216,97,91.58
GH,Product 6217,9,1.74
ZA,Product 6218,3,70.64
ZA,Product 6219,82,16.41
KE,Product 6220,36,36.75
ZA,Product 6221,2,24.27
GH,Product 6222,74,78.73
KE,Product 6223,41,96.90
NG,Product 6224,29,14.26
MA,Product 6225,27,47.43
NG,Product 6226,11,38.36
NG,Product 6227,0,93.53
MA,Product 6228,8,99.93
MA,Product 6229,15,10.93
ZA,Product 6230,17,24.78
KE,Product 6231,21,25.33
KE,Product 6232,28,34.58
ZA,Product 6233,41,37.40
KE,Product 6234,76,19.70
GH,Product 6235,35,80.19
MA,Product 6236,2,77.17
MA,Product 6237,62,36.21
NG,Product 6238,17,49.26
MA,Product 6239,78,43.60
NG,Product 6240,90,20.82
NG,Product 6241,94,3.49
ZA,Product 6242,89,74.18
MA,Product 6243,74,6.71
GH,Product 6244,75,17.55
GH,Product 6245,74,87.64
ZA,Product 6246,1,32.53
KE,Product 6247,36,74.82
ZA,Product 6248,16,85.72
MA,Product 6249,63,74.61
KE,Product 6250,9,78.44
KE,Product 6251,83,8.15
GH,Product 6252,68,36.22
ZA,Product 6253,27,29.32
GH,Product 6254,74,14.61
KE,Product 6255,33,83.68
GH,Product 6256,2,67.73
ZA,Product 6257,75,95.34
NG,Product 6258,91,60.73
GH,Product 6259,51,58.78
GH,Product 6260,82,34.52
ZA,Product 6261,59,55.66
NG,Product 6262,69,52.77
ZA,Product 6263,36,41.48
MA,Product 6264,62,7.60
GH,Product 6265,23,60.67
KE,Product 6266,97,62.15
ZA,Product 6267,78,19.79
NG,Product 6268,14,93.86
GH,Product 6269,51,70.04
NG,Product 6270,46,6.84
ZA,Product 6271,74,99.20
GH,Product 6272,23,3.43
NG,Product 6273,94,82.33
GH,Product 6274,28,8.10
ZA,Product 6275,61,66.07
MA,Product 6276,67,72.74
GH,Product 6277,46,87.29
MA,Product 6278,73,22.11
ZA,Product 6279,85,52.30
ZA,Product 6280,11,95.88
MA,Product 6281,77,73.80
NG,Product 6282,75,63.72
MA,Product 6283,2,36.32
ZA,Product 6284,23,69.98
MA,Product 6285,46,43.21
GH,Product 6286,63,74.77
ZA,Product 6287,19,17.25
ZA,Product 6288,0,25.92
GH,Product 6289,28,5.42
MA,Product 6290,35,14.44
MA,Product 6291,72,19.10
NG,Product 6292,68,37.79
GH,Product 6293,81,37.90
MA,Product 6294,53,83.26
NG,Product 6295,28,87.14
KE,Product 6296,23,10.48
MA,Product 6297,98,61.35
NG,Product 6298,72,26.64
NG,Product 6299,93,34.21
NG,Product 6300,97,66.12
NG,Product 6301,15,26.63
NG,Product 6302,73,35.10
MA,Product 6303,30,21.47
NG,Product 6304,79,17.14
MA,Product 6305,95,50.19
NG,Product 6306,27,88.70
ZA,Product 6307,79,87.15
ZA,Product 6308,46,48.89
KE,Product 6309,95,58.23
NG,Product 6310,12,74.42
KE,Product 6311,28,92.24
ZA,Product 6312,12,89.17
MA,Product 6313,13,92.57
NG,Product 6314,57,9.80
GH,Product 6315,32,31.26
MA,Product 6316,44,41.04
ZA,Product 6317,61,75.88
MA,Product 6318,49,66.26
NG,Product 6319,52,96.20
NG,Product 6320,61,83.33
KE,Product 6321,87,82.31
ZA,Product 6322,19,41.41
GH,Product 6323,30,5.71
ZA,Product 6324,76,35.70
ZA,Product 6325,7,93.23
KE,Product 6326,73,42.74
KE,Product 6327,76,11.74
MA,Product 6328,5,45.51
KE,Product 6329,9,68.08
MA,Product 6330,78,72.10
KE,Product 6331,98,52.17
GH,Product 6332,95,62.33
MA,Product 6333,98,13.96
ZA,Product 6334,25,42.86
KE,Product 6335,29,95.87
KE,Product 6336,67,46.47
MA,Product 6337,40,60.94
GH,Product 6338,52,8.76
NG,Product 6339,2,51.88
ZA,Product 6340,66,36.98
ZA,Product 6341,33,44.63
MA,Product 6342,47,76.98
KE,Product 6343,8,42.07
NG,Product 6344,66,13.39
GH,Product 6345,19,6.17
GH,Product 6346,4,21.76
NG,Product 6347,28,57.56
ZA,Product 6348,72,12.58
MA,Product 6349,51,80.96
KE,Product 6350,81,87.01
GH,Product 6351,22,79.26
GH,Product 6352,73,78.49
GH,Product 6353,16,82.63
KE,Product 6354,8,56.70
MA,Product 6355,19,76.57
NG,Product 6356,12,90.56
KE,Product 6357,83,74.01
GH,Product 6358,46,14.58
KE,Product 6359,43,32.70
ZA,Product 6360,75,23.84
NG,Product 6361,35,2.21
MA,Product 6362,66,78.53
ZA,Product 6363,33,33.43
MA,Product 6364,15,8.63
NG,Product 6365,49,63.14
MA,Product 6366,72,52.67
KE,Product 6367,71,91.60
GH,Product 6368,49,66.35
KE,Product 6369,25,47.64
NG,Product 6370,32,98.71
KE,Product 6371,29,0.29
NG,Product 6372,85,42.95
GH,Product 6373,86,69.56
MA,Product 6374,25,31.45
NG,Product 6375,24,53.20
GH,Product 6376,12,8.99
GH,Product 6377,1,35.54
MA,Product 6378,43,83.47
GH,Product 6379,78,44.09
KE,Product 6380,4,85.05
ZA,Product 6381,47,1.12
MA,Product 6382,96,13.63
ZA,Product 6383,8,47.43
KE,Product 6384,72,74.36
ZA,Product 6385,94,33.67
GH,Product 6386,59,54.84
NG,Product 6387,48,69.67
NG,Product 6388,74,34.79
MA,Product 6389,35,9.63
ZA,Product 6390,65,46.38
MA,Product 6391,20,92.51
MA,Product 6392,61,93.85
KE,Product 6393,80,34.73
GH,Product 6394,50,36.72
NG,Product 6395,80,59.84
MA,Product 6396,51,54.27
NG,Product 6397,42,62.14
GH,Product 6398,56,24.91
MA,Product 6399,27,61.02
GH,Product 6400,3,69.76
ZA,Product 6401,74,30.46
ZA,Product 6402,82,72.88
MA,Product 6403,29,73.72
ZA,Product 6404,37,56.78
NG,Product 6405,3,79.09
MA,Product 6406,10,59.47
MA,Product 6407,13,68.75
KE,Product 6408,2,39.46
NG,Product 6409,0,15.99
GH,Product 6410,55,95.51
KE,Product 6411,51,27.82
MA,Product 6412,35,0.42
GH,Product 6413,8,69.88
ZA,Product 6414,95,38.10
ZA,Product 6415,28,93.65
NG,Product 6416,70,10.77
KE,Product 6417,52,72.11
NG,Product 6418,58,58.44
NG,Product 6419,17,65.05
KE,Product 6420,78,70.59
ZA,Product 6421,13,69.17
NG,Product 6422,51,59.83
MA,Product 6423,55,37.18
ZA,Product 6424,54,38.61
MA,Product 6425,87,51.61
ZA,Product 6426,12,21.66
ZA,Product 6427,8,36.95
KE,Product 6428,11,18.67
ZA,Product 6429,25,51.16
MA,Product 6430,26,24.86
MA,Product 6431,82,92.91
KE,Product 6432,27,0.38
GH,Product 6433,2,36.64
ZA,Product 6434,3,0.18
ZA,Product 6435,64,33.13
KE,Product 6436,9,91.19
NG,Product 6437,91,64.87
MA,Product 6438,49,58.00
ZA,Product 6439,96,28.13
MA,Product 6440,1,76.47
KE,Product 6441,92,62.64
ZA,Product 6442,23,5.16
NG,Product 6443,42,19.97
KE,Product 6444,2,9.79
KE,Product 6445,43,67.63
ZA,Product 6446,70,1.65
MA,Product 6447,15,70.93
NG,Product 6448,4,21.52
ZA,Product 6449,83,2.35
MA,Product 6450,8,12.35
ZA,Product 6451,61,81.30
KE,Product 6452,85,15.76
MA,Product 6453,58,75.39
ZA,Product 6454,41,95.30
MA,Product 6455,25,46.68
GH,Product 6456,36,37.26
MA,Product 6457,44,22.22
GH,Product 6458,95,92.23
NG,Product 6459,99,55.25
MA,Product 6460,39,53.68
NG,Product 6461,49,26.33
KE,Product 6462,64,77.58
NG,Product 6463,66,44.21
MA,Product 6464,85,5.89
NG,Product 6465,41,85.52
NG,Product 6466,78,11.34
GH,Product 6467,5,12.17
ZA,Product 6468,45,37.44
ZA,Product 6469,49,21.99
ZA,Product 6470,71,66.36
ZA,Product 6471,57,52.72
GH,Product 6472,72,55.98
GH,Product 6473,84,87.99
GH,Product 6474,74,70.30
NG,Product 6475,31,51.39
MA,Product 6476,88,18.20
KE,Product 6477,67,80.70
GH,Product 6478,94,65.20
MA,Product 6479,30,25.29
MA,Product 6480,43,75.31
GH,Product 6481,84,20.31
MA,Product 6482,11,56.29
ZA,Product 6483,18,13.04
KE,Product 6484,73,52.49
KE,Product 6485,42,20.85
NG,Product 6486,51,99.73
KE,Product 6487,44,12.82
MA,Product 6488,51,85.64
KE,Product 6489,51,1.14
NG,Product 6490,20,92.70
NG,Product 6491,66,80.12
GH,Product 6492,15,42.35
NG,Product 6493,69,99.58
GH,Product 6494,89,16.73
MA,Product 6495,14,69.26
KE,Product 6496,32,27.99
KE,Product 6497,3,19.52
GH,Product 6498,71,16.10
ZA,Product 6499,35,20.72
ZA,Product 6500,50,66.37
GH,Product 6501,71,84.13
ZA,Product 6502,10,54.63
MA,Product 6503,88,52.18
NG,Product 6504,6,35.26
GH,Product 6505,22,79.57
ZA,Product 6506,1,21.19
GH,Product 6507,7,38.14
KE,Product 6508,59,40.87
NG,Product 6509,6,34.66
ZA,Product 6510,85,23.41
GH,Product 6511,78,76.25
GH,Product 6512,44,41.79
GH,Product 6513,43,19.22
NG,Product 6514,23,92.04
KE,Product 6515,64,99.09
KE,Product 6516,50,15.72
ZA,Product 6517,51,20.33
KE,Product 6518,83,67.86
MA,Product 6519,37,54.82
KE,Product 6520,81,12.03
ZA,Product 6521,13,61.86
MA,Product 6522,53,74.09
ZA,Product 6523,12,39.66
GH,Product 6524,98,12.74
ZA,Product 6525,88,40.22
NG,Product 6526,16,87.91
ZA,Product 6527,16,60.84
GH,Product 6528,15,35.15
KE,Product 6529,5,1.50
GH,Product 6530,52,17.36
ZA,Product 6531,58,8.76
KE,Product 6532,49,18.71
GH,Product 6533,29,40.84
ZA,Product 6534,25,96.40
NG,Product 6535,43,50.45
MA,Product 6536,7,81.80
KE,Product 6537,9,82.32
NG,Product 6538,25,63.61
GH,Product 6539,93,65.85
MA,Product 6540,5,37.55
ZA,Product 6541,72,71.09
NG,Product 6542,33,37.28
ZA,Product 6543,85,52.01
MA,Product 6544,25,96.24
MA,Product 6545,39,84.91
NG,Product 6546,81,70.73
KE,Product 6547,50,88.01
ZA,Product 6548,97,10.54
ZA,Product 6549,50,76.02
GH,Product 6550,25,14.76
ZA,Product 6551,30,70.62
NG,Product 6552,41,65.72
KE,Product 6553,52,2.13
NG,Product 6554,4,68.82
MA,Product 6555,65,19.02
ZA,Product 6556,7,75.46
ZA,Product 6557,78,25.72
KE,Product 6558,50,23.53
KE,Product 6559,86,46.53
ZA,Product 6560,36,51.92
MA,Product 6561,53,3.95
KE,Product 6562,32,80.39
NG,Product 6563,35,45.11
KE,Product 6564,24,63.60
MA,Product 6565,87,99.57
MA,Product 6566,65,28.43
GH,Product 6567,1,49.81
ZA,Product 6568,90,24.95
ZA,Product 6569,9,27.71
ZA,Product 6570,95,49.85
MA,Product 6571,76,54.20
ZA,Product 6572,21,60.59
NG,Product 6573,97,19.30
MA,Product 6574,92,11.89
ZA,Product 6575,95,16.74
KE,Product 6576,36,54.38
KE,Product 6577,32,69.66
MA,Product 6578,69,83.04
GH,Product 6579,98,97.10
ZA,Product 6580,0,27.24
ZA,Product 6581,4,40.06
MA,Product 6582,27,94.31
ZA,Product 6583,70,73.73
GH,Product 6584,62,57.86
MA,Product 6585,98,12.99
KE,Product 6586,98,95.68
MA,Product 6587,27,7.53
NG,Product 6588,90,59.26
MA,Product 6589,38,72.19
MA,Product 6590,16,64.83
KE,Product 6591,54,97.97
KE,Product 6592,3,15.92
NG,Product 6593,77,56.83
GH,Product 6594,70,52.81
NG,Product 6595,36,47.07
MA,Product 6596,48,86.39
GH,Product 6597,31,64.10
ZA,Product 6598,98,11.46
ZA,Product 6599,82,25.47
ZA,Product 6600,61,50.20
GH,Product 6601,18,29.15
ZA,Product 6602,3,18.66
ZA,Product 6603,99,56.02
KE,Product 6604,81,76.35
MA,Product 6605,74,93.14
ZA,Product 6606,60,30.65
KE,Product 6607,40,57.11
MA,Product 6608,18,0.33
KE,Product 6609,73,78.81
NG,Product 6610,17,61.21
GH,Product 6611,57,56.78
GH,Product 6612,85,85.51
MA,Product 6613,76,70.07
MA,Product 6614,38,26.57
MA,Product 6615,6,88.32
KE,Product 6616,80,89.73
KE,Product 6617,24,17.39
NG,Product 6618,47,64.40
ZA,Product 6619,15,14.73
NG,Product 6620,55,60.99
ZA,Product 6621,33,73.80
MA,Product 6622,90,2.41
ZA,Product 6623,11,67.15
MA,Product 6624,7,85.97
KE,Product 6625,18,37.97
MA,Product 6626,85,80.27
KE,Product 6627,65,17.36
MA,Product 6628,88,50.86
MA,Product 6629,23,65.46
NG,Product 6630,77,47.09
MA,Product 6631,96,90.86
MA,Product 6632,29,39.29
MA,Product 6633,49,82.82
MA,Product 6634,57,58.38
MA,Product 6635,99,46.46
NG,Product 6636,79,21.02
NG,Product 6637,21,41.21
NG,Product 6638,8,65.08
NG,Product 6639,65,30.96
ZA,Product 6640,60,95.74
GH,Product 6641,70,73.14
KE,Product 6642,26,51.89
MA,Product 6643,57,39.07
MA,Product 6644,7,98.35
ZA,Product 6645,45,46.73
ZA,Product 6646,38,74.92
NG,Product 6647,82,57.67
KE,Product 6648,51,33.89
GH,Product 6649,42,91.99
NG,Product 6650,80,88.14
ZA,Product 6651,4,68.38
ZA,Product 6652,66,99.75
KE,Product 6653,49,91.43
GH,Product 6654,6,31.48
GH,Product 6655,70,45.30
NG,Product 6656,50,92.69
NG,Product 6657,88,32.97
KE,Product 6658,71,16.34
KE,Product 6659,46,45.90
KE,Product 6660,21,48.57
GH,Product 6661,77,33.69
ZA,Product 6662,95,31.66
ZA,Product 6663,53,79.08
KE,Product 6664,95,20.04
NG,Product 6665,37,90.46
KE,Product 6666,9,96.29
KE,Product 6667,75,45.24
ZA,Product 6668,69,25.73
GH,Product 6669,99,82.18
ZA,Product 6670,15,88.13
ZA,Product 6671,74,98.60
KE,Product 6672,7,63.33
ZA,Product 6673,68,90.25
MA,Product 6674,80,89.12
NG,Product 6675,10,60.08
NG,Product 6676,78,62.61
KE,Product 6677,88,40.28
KE,Product 6678,87,80.23
KE,Product 6679,49,75.12
GH,Product 6680,42,53.41
MA,Product 6681,49,37.82
MA,Product 6682,71,27.33
NG,Product 6683,95,19.55
GH,Product 6684,74,21.09
NG,Product 6685,60,74.65
KE,Product 6686,12,84.96
NG,Product 6687,70,99.48
GH,Product 6688,61,82.79
GH,Product 6689,64,61.26
ZA,Product 6690,23,49.77
GH,Product 6691,31,16.03
MA,Product 6692,80,16.91
NG,Product 6693,34,97.23
ZA,Product 6694,80,93.66
MA,Product 6695,56,12.04
KE,Product 6696,93,96.01
MA,Product 6697,25,95.58
MA,Product 6698,96,65.37
KE,Product 6699,97,29.28
KE,Product 6700,25,11.10
KE,Product 6701,26,62.61
GH,Product 6702,13,31.02
NG,Product 6703,74,69.83
MA,Product 6704,72,82.68
ZA,Product 6705,25,60.87
NG,Product 6706,22,62.14
KE,Product 6707,33,78.41
NG,Product 6708,52,87.76
KE,Product 6709,94,83.04
NG,Product 6710,30,6.36
GH,Product 6711,97,73.91
ZA,Product 6712,37,44.78
ZA,Product 6713,2,80.60
NG,Product 6714,16,93.61
NG,Product 6715,48,67.31
MA,Product 6716,30,83.62
GH,Product 6717,75,52.69
ZA,Product 6718,3,27.06
NG,Product 6719,28,69.72
MA,Product 6720,62,96.92
KE,Product 6721,79,63.05
ZA,Product 6722,74,10.86
KE,Product 6723,90,93.06
NG,Product 6724,91,31.49
ZA,Product 6725,1,20.75
KE,Product 6726,26,94.24
ZA,Product 6727,26,41.60
KE,Product 6728,62,0.78
NG,Product 6729,32,14.89
KE,Product 6730,22,53.26
NG,Product 6731,9,76.38
NG,Product 6732,23,0.78
NG,Product 6733,52,42.51
GH,Product 6734,29,81.54
ZA,Product 6735,56,88.92
NG,Product 6736,82,60.74
KE,Product 6737,64,10.02
NG,Product 6738,11,14.61
KE,Product 6739,4,29.30
MA,Product 6740,38,82.71
ZA,Product 6741,42,48.32
KE,Product 6742,63,92.57
NG,Product 6743,46,3.95
KE,Product 6744,14,60.82
ZA,Product 6745,94,75.13
MA,Product 6746,30,30.14
KE,Product 6747,87,44.04
NG,Product 6748,62,60.13
MA,Product 6749,87,45.13
MA,Product 6750,15,88.05
MA,Product 6751,15,21.15
KE,Product 6752,3,28.82
ZA,Product 6753,66,64.40
GH,Product 6754,60,31.08
ZA,Product 6755,89,75.94
MA,Product 6756,74,97.12
NG,Product 6757,7,18.77
NG,Product 6758,45,9.02
MA,Product 6759,9,57.27
GH,Product 6760,60,38.47
MA,Product 6761,83,69.39
ZA,Product 6762,16,79.31
KE,Product 6763,83,31.67
MA,Product 6764,54,38.97
GH,Product 6765,18,46.43
MA,Product 6766,80,87.37
KE,Product 6767,5,26.99
NG,Product 6768,79,45.15
NG,Product 6769,99,6.22
GH,Product 6770,17,61.41
KE,Product 6771,87,19.85
NG,Product 6772,26,97.49
KE,Product 6773,86,48.78
ZA,Product 6774,26,61.93
ZA,Product 6775,2,95.49
GH,Product 6776,67,88.56
NG,Product 6777,25,55.97
NG,Product 6778,59,36.60
KE,Product 6779,54,57.72
GH,Product 6780,3,97.05
GH,Product 6781,4,57.41
NG,Product 6782,92,82.03
MA,Product 6783,1,52.86
ZA,Product 6784,17,2.13
MA,Product 6785,74,28.56
ZA,Product 6786,98,55.60
GH,Product 6787,30,48.12
MA,Product 6788,14,97.40
KE,Product 6789,70,13.07
MA,Product 6790,20,19.71
MA,Product 6791,34,96.38
KE,Product 6792,46,5.94
NG,Product 6793,68,70.10
KE,Product 6794,39,67.43
ZA,Product 6795,47,98.50
MA,Product 6796,0,4.40
NG,Product 6797,60,63.84
NG,Product 6798,72,4.90
GH,Product 6799,86,50.81
KE,Product 6800,60,91.81
KE,Product 6801,36,90.44
KE,Product 6802,15,22.13
ZA,Product 6803,84,40.98
NG,Product 6804,45,43.39
KE,Product 6805,87,20.29
KE,Product 6806,40,15.77
GH,Product 6807,18,46.74
NG,Product 6808,47,13.98
GH,Product 6809,27,49.15
ZA,Product 6810,89,29.29
MA,Product 6811,74,78.61
ZA,Product 6812,5,2.16
GH,Product 6813,95,29.49
NG,Product 6814,45,60.44
GH,Product 6815,42,63.32
KE,Product 6816,51,93.96
MA,Product 6817,64,6.64
KE,Product 6818,38,58.85
NG,Product 6819,44,38.26
MA,Product 6820,69,88.42
KE,Product 6821,13,1.42
GH,Product 6822,90,45.88
ZA,Product 6823,84,36.70
KE,Product 6824,82,9.18
MA,Product 6825,99,61.10
GH,Product 6826,20,62.83
ZA,Product 6827,67,93.59
GH,Product 6828,94,98.49
KE,Product 6829,0,22.67
GH,Product 6830,18,92.63
NG,Product 6831,48,42.79
GH,Product 6832,36,4.78
GH,Product 6833,52,40.83
KE,Product 6834,31,59.85
ZA,Product 6835,67,1.79
MA,Product 6836,18,78.64
NG,Product 6837,69,20.08
KE,Product 6838,46,98.02
ZA,Product 6839,83,70.09
ZA,Product 6840,96,97.76
KE,Product 6841,59,91.86
NG,Product 6842,97,24.46
ZA,Product 6843,47,15.00
ZA,Product 6844,97,15.41
GH,Product 6845,70,99.75
KE,Product 6846,56,63.60
KE,Product 6847,51,52.99
GH,Product 6848,99,6.02
GH,Product 6849,39,13.10
NG,Product 6850,55,34.81
GH,Product 6851,39,84.51
GH,Product 6852,99,17.75
GH,Product 6853,40,80.20
MA,Product 6854,17,58.22
NG,Product 6855,59,16.38
GH,Product 6856,19,6.08
ZA,Product 6857,37,40.10
ZA,Product 6858,35,42.80
GH,Product 6859,85,70.82
KE,Product 6860,20,55.85
GH,Product 6861,17,6.64
MA,Product 6862,30,21.22
GH,Product 6863,78,50.24
GH,Product 6864,55,82.62
ZA,Product 6865,64,48.14
ZA,Product 6866,27,59.96
MA,Product 6867,31,26.35
GH,Product 6868,89,46.84
ZA,Product 6869,96,19.32
GH,Product 6870,79,86.69
GH,Product 6871,69,32.73
NG,Product 6872,50,72.50
NG,Product 6873,49,56.56
ZA,Product 6874,79,87.39
ZA,Product 6875,1,31.27
KE,Product 6876,23,66.30
GH,Product 6877,24,5.72
GH,Product 6878,74,20.71
GH,Product 6879,43,99.28
ZA,Product 6880,2,71.02
ZA,Product 6881,49,68.80
GH,Product 6882,27,4.76
ZA,Product 6883,51,40.94
NG,Product 6884,64,7.49
ZA,Product 6885,80,96.62
ZA,Product 6886,2,39.19
ZA,Product 6887,42,3.86
NG,Product 6888,93,51.56
GH,Product 6889,23,39.04
NG,Product 6890,22,79.29
KE,Product 6891,4,76.29
MA,Product 6892,52,18.45
MA,Product 6893,60,79.50
NG,Product 6894,9,93.85
KE,Product 6895,10,67.73
MA,Product 6896,91,40.51
GH,Product 6897,82,82.18
GH,Product 6898,28,39.15
MA,Product 6899,68,43.53
GH,Product 6900,17,72.17
KE,Product 6901,62,40.96
GH,Product 6902,78,9.76
MA,Product 6903,33,22.35
ZA,Product 6904,59,96.23
NG,Product 6905,61,12.26
ZA,Product 6906,42,49.14
MA,Product 6907,81,48.17
ZA,Product 6908,40,89.60
NG,Product 6909,47,75.58
ZA,Product 6910,6,18.58
MA,Product 6911,85,32.37
GH,Product 6912,13,73.93
NG,Product 6913,22,15.70
MA,Product 6914,95,8.55
MA,Product 6915,32,32.28
GH,Product 6916,33,3.99
NG,Product 6917,81,89.91
MA,Product 6918,91,55.43
MA,Product 6919,99,57.85
NG,Product 6920,78,46.95
MA,Product 6921,91,13.49
GH,Product 6922,89,89.00
KE,Product 6923,51,76.79
MA,Product 6924,58,87.26
NG,Product 6925,50,19.94
ZA,Product 6926,25,78.03
MA,Product 6927,82,69.96
MA,Product 6928,77,27.91
GH,Product 6929,82,34.44
ZA,Product 6930,32,6.81
GH,Product 6931,19,63.73
ZA,Product 6932,3,21.35
MA,Product 6933,24,89.07
GH,Product 6934,99,56.74
MA,Product 6935,93,12.56
NG,Product 6936,50,41.94
KE,Product 6937,46,21.47
MA,Product 6938,13,32.56
GH,Product 6939,95,45.96
MA,Product 6940,39,18.46
GH,Product 6941,13,15.31
GH,Product 6942,97,16.02
NG,Product 6943,91,98.75
MA,Product 6944,58,95.93
MA,Product 6945,47,45.56
GH,Product 6946,81,6.64
GH,Product 6947,29,51.85
ZA,Product 6948,71,68.15
GH,Product 6949,47,93.11
MA,Product 6950,16,53.39
KE,Product 6951,96,59.68
KE,Product 6952,9,35.17
ZA,Product 6953,99,57.38
NG,Product 6954,29,22.37
NG,Product 6955,96,16.23
NG,Product 6956,90,49.55
ZA,Product 6957,73,30.83
ZA,Product 6958,37,58.33
ZA,Product 6959,34,8.63
MA,Product 6960,13,84.78
NG,Product 6961,82,49.20
NG,Product 6962,8,81.58
MA,Product 6963,31,16.32
MA,Product 6964,49,34.70
GH,Product 6965,0,35.42
ZA,Product 6966,85,92.73
KE,Product 6967,58,69.22
GH,Product 6968,11,27.25
MA,Product 6969,2,75.84
GH,Product 6970,57,47.96
KE,Product 6971,75,0.80
NG,Product 6972,10,95.59
ZA,Product 6973,69,93.58
ZA,Product 6974,87,73.61
MA,Product 6975,27,32.87
MA,Product 6976,32,19.03
GH,Product 6977,7,89.09
KE,Product 6978,51,17.63
MA,Product 6979,33,75.06
ZA,Product 6980,78,41.99
ZA,Product 6981,30,79.45
KE,Product 6982,96,60.12
MA,Product 6983,38,65.86
KE,Product 6984,11,5.65
MA,Product 6985,7,23.81
GH,Product 6986,70,69.70
MA,Product 6987,94,95.13
MA,Product 6988,83,0.81
ZA,Product 6989,46,24.51
GH,Product 6990,15,24.41
ZA,Product 6991,62,76.82
NG,Product 6992,15,52.66
ZA,Product 6993,3,3.15
GH,Product 6994,56,1.04
GH,Product 6995,27,26.76
NG,Product 6996,83,26.37
MA,Product 6997,18,73.71
GH,Product 6998,59,28.17
NG,Product 6999,41,18.30
ZA,Product 7000,69,83.68
KE,Product 7001,35,96.25
NG,Product 7002,70,58.39
NG,Product 7003,17,78.21
NG,Product 7004,34,92.27
KE,Product 7005,30,84.26
KE,Product 7006,68,77.32
NG,Product 7007,30,28.17
GH,Product 7008,90,66.41
MA,Product 7009,49,2.98
NG,Product 7010,69,12.53
GH,Product 7011,55,22.08
KE,Product 7012,51,40.75
NG,Product 7013,71,68.53
MA,Product 7014,60,33.69
MA,Product 7015,32,61.36
MA,Product 7016,35,98.09
MA,Product 7017,42,13.03
GH,Product 7018,95,41.64
NG,Product 7019,34,97.84
GH,Product 7020,78,50.16
ZA,Product 7021,90,14.59
NG,Product 7022,4,32.23
ZA,Product 7023,0,39.94
MA,Product 7024,50,48.22
NG,Product 7025,13,62.55
MA,Product 7026,33,70.37
GH,Product 7027,74,54.19
ZA,Product 7028,18,91.20
ZA,Product 7029,73,55.85
MA,Product 7030,20,64.44
GH,Product 7031,54,78.76
NG,Product 7032,0,35.31
ZA,Product 7033,85,63.40
MA,Product 7034,77,15.92
KE,Product 7035,26,64.26
GH,Product 7036,48,94.02
NG,Product 7037,9,4.16
GH,Product 7038,78,5.25
KE,Product 7039,44,40.76
MA,Product 7040,50,6.69
GH,Product 7041,38,40.12
KE,Product 7042,88,38.49
GH,Product 7043,78,74.94
MA,Product 7044,80,62.16
MA,Product 7045,56,61.22
GH,Product 7046,12,24.44
ZA,Product 7047,37,29.03
MA,Product 7048,20,29.41
GH,Product 7049,33,63.33
MA,Product 7050,39,23.49
GH,Product 7051,65,46.12
KE,Product 7052,79,85.89
ZA,Product 7053,93,32.84
MA,Product 7054,92,19.15
GH,Product 7055,84,90.91
ZA,Product 7056,88,9.67
NG,Product 7057,56,37.13
MA,Product 7058,76,51.95
GH,Product 7059,93,99.96
GH,Product 7060,3,10.49
GH,Product 7061,43,22.34
MA,Product 7062,57,24.58
ZA,Product 7063,13,35.40
KE,Product 7064,31,6.75
NG,Product 7065,46,26.46
NG,Product 7066,70,58.03
ZA,Product 7067,46,97.95
MA,Product 7068,69,71.11
GH,Product 7069,11,1.78
MA,Product 7070,77,29.79
KE,Product 7071,80,33.05
MA,Product 7072,36,10.20
MA,Product 7073,49,26.83
KE,Product 7074,76,90.54
ZA,Product 7075,41,20.89
GH,Product 7076,79,86.86
MA,Product 7077,92,56.58
KE,Product 7078,58,74.23
GH,Product 7079,92,25.45
